"Any";"Mes";"Codi_Districte";"Nom_Districte";"Codi_Barri";"Nom_Barri";"Sexe";"Demanda_ocupacio";"Nombre"
2022;4;9;"Sant Andreu";61;"la Sagrera";"Dones";"Atur Registrat";619
2022;4;9;"Sant Andreu";62;"el CongrÃ©s i els Indians";"Dones";"Atur Registrat";301
2022;4;9;"Sant Andreu";63;"Navas";"Dones";"Atur Registrat";466
2022;4;10;"Sant MartÃ­";64;"el Camp de l'Arpa del Clot";"Dones";"Atur Registrat";843
2022;4;10;"Sant MartÃ­";65;"el Clot";"Dones";"Atur Registrat";601
2022;4;10;"Sant MartÃ­";66;"el Parc i la Llacuna del Poblenou";"Dones";"Atur Registrat";297
2022;4;10;"Sant MartÃ­";67;"la Vila OlÃ­mpica del Poblenou";"Dones";"Atur Registrat";184
2022;4;10;"Sant MartÃ­";68;"el Poblenou";"Dones";"Atur Registrat";641
2022;4;10;"Sant MartÃ­";69;"Diagonal Mar i el Front MarÃ­tim del Poblenou";"Dones";"Atur Registrat";343
2022;4;10;"Sant MartÃ­";70;"el BesÃ²s i el Maresme";"Dones";"Atur Registrat";788
2022;4;10;"Sant MartÃ­";71;"ProvenÃ§als del Poblenou";"Dones";"Atur Registrat";495
2022;4;10;"Sant MartÃ­";72;"Sant MartÃ­ de ProvenÃ§als";"Dones";"Atur Registrat";675
2022;4;10;"Sant MartÃ­";73;"la Verneda i la Pau";"Dones";"Atur Registrat";764
2022;4;99;"No consta";99;"No consta";"Dones";"Atur Registrat";35
2022;4;1;"Ciutat Vella";1;"el Raval";"Dones";"Demanda No Aturats";424
2022;4;1;"Ciutat Vella";2;"el Barri GÃ²tic";"Dones";"Demanda No Aturats";118
2022;4;1;"Ciutat Vella";3;"la Barceloneta";"Dones";"Demanda No Aturats";117
2022;4;1;"Ciutat Vella";4;"Sant Pere, Santa Caterina i la Ribera";"Dones";"Demanda No Aturats";165
2022;4;2;"Eixample";5;"el Fort Pienc";"Dones";"Demanda No Aturats";187
2022;4;2;"Eixample";6;"la Sagrada FamÃ­lia";"Dones";"Demanda No Aturats";314
2022;4;2;"Eixample";7;"la Dreta de l'Eixample";"Dones";"Demanda No Aturats";210
2022;4;2;"Eixample";8;"l'Antiga Esquerra de l'Eixample";"Dones";"Demanda No Aturats";211
2022;4;2;"Eixample";9;"la Nova Esquerra de l'Eixample";"Dones";"Demanda No Aturats";333
2022;4;2;"Eixample";10;"Sant Antoni";"Dones";"Demanda No Aturats";229
2022;4;3;"Sants-MontjuÃ¯c";11;"el Poble Sec";"Dones";"Demanda No Aturats";302
2022;4;3;"Sants-MontjuÃ¯c";12;"la Marina del Prat Vermell";"Dones";"Demanda No Aturats";12
2022;4;3;"Sants-MontjuÃ¯c";13;"la Marina de Port";"Dones";"Demanda No Aturats";244
2022;4;3;"Sants-MontjuÃ¯c";14;"la Font de la Guatlla";"Dones";"Demanda No Aturats";77
2022;4;3;"Sants-MontjuÃ¯c";15;"Hostafrancs";"Dones";"Demanda No Aturats";125
2022;4;3;"Sants-MontjuÃ¯c";16;"la Bordeta";"Dones";"Demanda No Aturats";147
2022;4;3;"Sants-MontjuÃ¯c";17;"Sants - Badal";"Dones";"Demanda No Aturats";175
2022;4;3;"Sants-MontjuÃ¯c";18;"Sants";"Dones";"Demanda No Aturats";312
2022;4;4;"Les Corts";19;"les Corts";"Dones";"Demanda No Aturats";309
2022;4;4;"Les Corts";20;"la Maternitat i Sant Ramon";"Dones";"Demanda No Aturats";173
2022;4;4;"Les Corts";21;"Pedralbes";"Dones";"Demanda No Aturats";33
2022;4;5;"SarriÃ -Sant Gervasi";22;"Vallvidrera, el Tibidabo i les Planes";"Dones";"Demanda No Aturats";15
2022;4;5;"SarriÃ -Sant Gervasi";23;"SarriÃ ";"Dones";"Demanda No Aturats";73
2022;4;5;"SarriÃ -Sant Gervasi";24;"les Tres Torres";"Dones";"Demanda No Aturats";57
2022;4;5;"SarriÃ -Sant Gervasi";25;"Sant Gervasi - la Bonanova";"Dones";"Demanda No Aturats";97
2022;4;5;"SarriÃ -Sant Gervasi";26;"Sant Gervasi - Galvany";"Dones";"Demanda No Aturats";153
2022;4;5;"SarriÃ -Sant Gervasi";27;"el Putxet i el FarrÃ³";"Dones";"Demanda No Aturats";147
2022;4;6;"GrÃ cia";28;"Vallcarca i els Penitents";"Dones";"Demanda No Aturats";103
2022;4;6;"GrÃ cia";29;"el Coll";"Dones";"Demanda No Aturats";44
2022;4;6;"GrÃ cia";30;"la Salut";"Dones";"Demanda No Aturats";92
2022;4;6;"GrÃ cia";31;"la Vila de GrÃ cia";"Dones";"Demanda No Aturats";303
2022;4;6;"GrÃ cia";32;"el Camp d'en Grassot i GrÃ cia Nova";"Dones";"Demanda No Aturats";217
2022;4;7;"Horta-GuinardÃ³";33;"el Baix GuinardÃ³";"Dones";"Demanda No Aturats";168
2022;4;7;"Horta-GuinardÃ³";34;"Can BarÃ³";"Dones";"Demanda No Aturats";66
2022;4;7;"Horta-GuinardÃ³";35;"el GuinardÃ³";"Dones";"Demanda No Aturats";248
2022;4;7;"Horta-GuinardÃ³";36;"la Font d'en Fargues";"Dones";"Demanda No Aturats";78
2022;4;7;"Horta-GuinardÃ³";37;"el Carmel";"Dones";"Demanda No Aturats";268
2022;4;7;"Horta-GuinardÃ³";38;"la Teixonera";"Dones";"Demanda No Aturats";78
2022;4;7;"Horta-GuinardÃ³";39;"Sant GenÃ­s dels Agudells";"Dones";"Demanda No Aturats";46
2022;4;7;"Horta-GuinardÃ³";40;"Montbau";"Dones";"Demanda No Aturats";33
2022;4;7;"Horta-GuinardÃ³";41;"la Vall d'Hebron";"Dones";"Demanda No Aturats";36
2022;4;7;"Horta-GuinardÃ³";42;"la Clota";"Dones";"Demanda No Aturats";2
2022;4;7;"Horta-GuinardÃ³";43;"Horta";"Dones";"Demanda No Aturats";227
2022;4;8;"Nou Barris";44;"Vilapicina i la Torre Llobeta";"Dones";"Demanda No Aturats";214
2022;4;8;"Nou Barris";45;"Porta";"Dones";"Demanda No Aturats";206
2022;4;8;"Nou Barris";46;"el TurÃ³ de la Peira";"Dones";"Demanda No Aturats";133
2022;4;8;"Nou Barris";47;"Can Peguera";"Dones";"Demanda No Aturats";19
2022;4;8;"Nou Barris";48;"la Guineueta";"Dones";"Demanda No Aturats";152
2022;4;8;"Nou Barris";49;"Canyelles";"Dones";"Demanda No Aturats";74
2022;4;8;"Nou Barris";50;"les Roquetes";"Dones";"Demanda No Aturats";161
2022;4;8;"Nou Barris";51;"Verdun";"Dones";"Demanda No Aturats";124
2022;4;8;"Nou Barris";52;"la Prosperitat";"Dones";"Demanda No Aturats";232
2022;4;8;"Nou Barris";53;"la Trinitat Nova";"Dones";"Demanda No Aturats";83
2022;4;8;"Nou Barris";54;"Torre BarÃ³";"Dones";"Demanda No Aturats";22
2022;4;8;"Nou Barris";55;"Ciutat Meridiana";"Dones";"Demanda No Aturats";117
2022;4;8;"Nou Barris";56;"Vallbona";"Dones";"Demanda No Aturats";14
2022;4;9;"Sant Andreu";57;"la Trinitat Vella";"Dones";"Demanda No Aturats";108
2022;4;9;"Sant Andreu";58;"BarÃ³ de Viver";"Dones";"Demanda No Aturats";19
2022;4;9;"Sant Andreu";59;"el Bon Pastor";"Dones";"Demanda No Aturats";110
2022;4;9;"Sant Andreu";60;"Sant Andreu";"Dones";"Demanda No Aturats";446
2022;4;9;"Sant Andreu";61;"la Sagrera";"Dones";"Demanda No Aturats";231
2022;4;9;"Sant Andreu";62;"el CongrÃ©s i els Indians";"Dones";"Demanda No Aturats";113
2022;4;9;"Sant Andreu";63;"Navas";"Dones";"Demanda No Aturats";170
2022;4;10;"Sant MartÃ­";64;"el Camp de l'Arpa del Clot";"Dones";"Demanda No Aturats";275
2022;4;10;"Sant MartÃ­";65;"el Clot";"Dones";"Demanda No Aturats";186
2022;4;10;"Sant MartÃ­";66;"el Parc i la Llacuna del Poblenou";"Dones";"Demanda No Aturats";85
2022;4;10;"Sant MartÃ­";67;"la Vila OlÃ­mpica del Poblenou";"Dones";"Demanda No Aturats";51
2022;4;10;"Sant MartÃ­";68;"el Poblenou";"Dones";"Demanda No Aturats";178
2022;4;10;"Sant MartÃ­";69;"Diagonal Mar i el Front MarÃ­tim del Poblenou";"Dones";"Demanda No Aturats";84
2022;4;10;"Sant MartÃ­";70;"el BesÃ²s i el Maresme";"Dones";"Demanda No Aturats";193
2022;4;10;"Sant MartÃ­";71;"ProvenÃ§als del Poblenou";"Dones";"Demanda No Aturats";137
2022;4;10;"Sant MartÃ­";72;"Sant MartÃ­ de ProvenÃ§als";"Dones";"Demanda No Aturats";192
2022;4;10;"Sant MartÃ­";73;"la Verneda i la Pau";"Dones";"Demanda No Aturats";217
2022;4;99;"No consta";99;"No consta";"Dones";"Demanda No Aturats";4
2022;4;1;"Ciutat Vella";1;"el Raval";"Homes";"Atur Registrat";1621
2022;4;1;"Ciutat Vella";2;"el Barri GÃ²tic";"Homes";"Atur Registrat";458
2022;4;1;"Ciutat Vella";3;"la Barceloneta";"Homes";"Atur Registrat";399
2022;4;1;"Ciutat Vella";4;"Sant Pere, Santa Caterina i la Ribera";"Homes";"Atur Registrat";552
2022;4;2;"Eixample";5;"el Fort Pienc";"Homes";"Atur Registrat";494
2022;4;2;"Eixample";6;"la Sagrada FamÃ­lia";"Homes";"Atur Registrat";764
2022;4;2;"Eixample";7;"la Dreta de l'Eixample";"Homes";"Atur Registrat";486
2022;4;2;"Eixample";8;"l'Antiga Esquerra de l'Eixample";"Homes";"Atur Registrat";558
2022;4;2;"Eixample";9;"la Nova Esquerra de l'Eixample";"Homes";"Atur Registrat";818
2022;4;2;"Eixample";10;"Sant Antoni";"Homes";"Atur Registrat";608
2022;4;3;"Sants-MontjuÃ¯c";11;"el Poble Sec";"Homes";"Atur Registrat";852
2022;4;3;"Sants-MontjuÃ¯c";12;"la Marina del Prat Vermell";"Homes";"Atur Registrat";52
2022;4;3;"Sants-MontjuÃ¯c";13;"la Marina de Port";"Homes";"Atur Registrat";659
2022;4;3;"Sants-MontjuÃ¯c";14;"la Font de la Guatlla";"Homes";"Atur Registrat";215
2022;4;3;"Sants-MontjuÃ¯c";15;"Hostafrancs";"Homes";"Atur Registrat";270
2022;4;3;"Sants-MontjuÃ¯c";16;"la Bordeta";"Homes";"Atur Registrat";317
2022;4;3;"Sants-MontjuÃ¯c";17;"Sants - Badal";"Homes";"Atur Registrat";332
2022;4;3;"Sants-MontjuÃ¯c";18;"Sants";"Homes";"Atur Registrat";640
2022;4;4;"Les Corts";19;"les Corts";"Homes";"Atur Registrat";648
2022;4;4;"Les Corts";20;"la Maternitat i Sant Ramon";"Homes";"Atur Registrat";328
2022;4;4;"Les Corts";21;"Pedralbes";"Homes";"Atur Registrat";80
2022;4;5;"SarriÃ -Sant Gervasi";22;"Vallvidrera, el Tibidabo i les Planes";"Homes";"Atur Registrat";40
2022;4;5;"SarriÃ -Sant Gervasi";23;"SarriÃ ";"Homes";"Atur Registrat";185
2022;4;5;"SarriÃ -Sant Gervasi";24;"les Tres Torres";"Homes";"Atur Registrat";154
2022;4;5;"SarriÃ -Sant Gervasi";25;"Sant Gervasi - la Bonanova";"Homes";"Atur Registrat";215
2022;4;5;"SarriÃ -Sant Gervasi";26;"Sant Gervasi - Galvany";"Homes";"Atur Registrat";388
2022;4;5;"SarriÃ -Sant Gervasi";27;"el Putxet i el FarrÃ³";"Homes";"Atur Registrat";359
2022;4;6;"GrÃ cia";28;"Vallcarca i els Penitents";"Homes";"Atur Registrat";239
2022;4;6;"GrÃ cia";29;"el Coll";"Homes";"Atur Registrat";97
2022;4;6;"GrÃ cia";30;"la Salut";"Homes";"Atur Registrat";200
2022;4;6;"GrÃ cia";31;"la Vila de GrÃ cia";"Homes";"Atur Registrat";742
2022;4;6;"GrÃ cia";32;"el Camp d'en Grassot i GrÃ cia Nova";"Homes";"Atur Registrat";485
2022;4;7;"Horta-GuinardÃ³";33;"el Baix GuinardÃ³";"Homes";"Atur Registrat";373
2022;4;7;"Horta-GuinardÃ³";34;"Can BarÃ³";"Homes";"Atur Registrat";143
2022;4;7;"Horta-GuinardÃ³";35;"el GuinardÃ³";"Homes";"Atur Registrat";616
2022;4;7;"Horta-GuinardÃ³";36;"la Font d'en Fargues";"Homes";"Atur Registrat";189
2022;4;7;"Horta-GuinardÃ³";37;"el Carmel";"Homes";"Atur Registrat";644
2022;4;7;"Horta-GuinardÃ³";38;"la Teixonera";"Homes";"Atur Registrat";227
2022;4;7;"Horta-GuinardÃ³";39;"Sant GenÃ­s dels Agudells";"Homes";"Atur Registrat";143
2022;4;7;"Horta-GuinardÃ³";40;"Montbau";"Homes";"Atur Registrat";104
2022;4;7;"Horta-GuinardÃ³";41;"la Vall d'Hebron";"Homes";"Atur Registrat";110
2022;4;7;"Horta-GuinardÃ³";42;"la Clota";"Homes";"Atur Registrat";8
2022;4;7;"Horta-GuinardÃ³";43;"Horta";"Homes";"Atur Registrat";546
2022;4;8;"Nou Barris";44;"Vilapicina i la Torre Llobeta";"Homes";"Atur Registrat";509
2022;4;8;"Nou Barris";45;"Porta";"Homes";"Atur Registrat";501
2022;4;8;"Nou Barris";46;"el TurÃ³ de la Peira";"Homes";"Atur Registrat";317
2022;4;8;"Nou Barris";47;"Can Peguera";"Homes";"Atur Registrat";44
2022;4;8;"Nou Barris";48;"la Guineueta";"Homes";"Atur Registrat";360
2022;4;8;"Nou Barris";49;"Canyelles";"Homes";"Atur Registrat";175
2022;4;8;"Nou Barris";50;"les Roquetes";"Homes";"Atur Registrat";381
2022;4;8;"Nou Barris";51;"Verdun";"Homes";"Atur Registrat";292
2022;4;8;"Nou Barris";52;"la Prosperitat";"Homes";"Atur Registrat";563
2022;4;8;"Nou Barris";53;"la Trinitat Nova";"Homes";"Atur Registrat";265
2022;4;8;"Nou Barris";54;"Torre BarÃ³";"Homes";"Atur Registrat";74
2022;4;8;"Nou Barris";55;"Ciutat Meridiana";"Homes";"Atur Registrat";384
2022;4;8;"Nou Barris";56;"Vallbona";"Homes";"Atur Registrat";45
2022;4;9;"Sant Andreu";57;"la Trinitat Vella";"Homes";"Atur Registrat";356
2022;4;9;"Sant Andreu";58;"BarÃ³ de Viver";"Homes";"Atur Registrat";46
2022;4;9;"Sant Andreu";59;"el Bon Pastor";"Homes";"Atur Registrat";263
2022;4;9;"Sant Andreu";60;"Sant Andreu";"Homes";"Atur Registrat";1063
2022;4;9;"Sant Andreu";61;"la Sagrera";"Homes";"Atur Registrat";469
2022;4;9;"Sant Andreu";62;"el CongrÃ©s i els Indians";"Homes";"Atur Registrat";228
2022;4;9;"Sant Andreu";63;"Navas";"Homes";"Atur Registrat";353
2022;4;10;"Sant MartÃ­";64;"el Camp de l'Arpa del Clot";"Homes";"Atur Registrat";666
2022;4;10;"Sant MartÃ­";65;"el Clot";"Homes";"Atur Registrat";482
2022;4;10;"Sant MartÃ­";66;"el Parc i la Llacuna del Poblenou";"Homes";"Atur Registrat";242
2022;4;10;"Sant MartÃ­";67;"la Vila OlÃ­mpica del Poblenou";"Homes";"Atur Registrat";149
2022;4;10;"Sant MartÃ­";68;"el Poblenou";"Homes";"Atur Registrat";518
2022;4;10;"Sant MartÃ­";69;"Diagonal Mar i el Front MarÃ­tim del Poblenou";"Homes";"Atur Registrat";291
2022;4;10;"Sant MartÃ­";70;"el BesÃ²s i el Maresme";"Homes";"Atur Registrat";666
2022;4;10;"Sant MartÃ­";71;"ProvenÃ§als del Poblenou";"Homes";"Atur Registrat";391
2022;4;10;"Sant MartÃ­";72;"Sant MartÃ­ de ProvenÃ§als";"Homes";"Atur Registrat";507
2022;4;10;"Sant MartÃ­";73;"la Verneda i la Pau";"Homes";"Atur Registrat";571
2022;4;99;"No consta";99;"No consta";"Homes";"Atur Registrat";39
2022;4;1;"Ciutat Vella";1;"el Raval";"Homes";"Demanda No Aturats";471
2022;4;1;"Ciutat Vella";2;"el Barri GÃ²tic";"Homes";"Demanda No Aturats";142
2022;4;1;"Ciutat Vella";3;"la Barceloneta";"Homes";"Demanda No Aturats";109
2022;4;1;"Ciutat Vella";4;"Sant Pere, Santa Caterina i la Ribera";"Homes";"Demanda No Aturats";152
2022;4;2;"Eixample";5;"el Fort Pienc";"Homes";"Demanda No Aturats";152
2022;4;2;"Eixample";6;"la Sagrada FamÃ­lia";"Homes";"Demanda No Aturats";256
2022;4;2;"Eixample";7;"la Dreta de l'Eixample";"Homes";"Demanda No Aturats";150
2022;4;2;"Eixample";8;"l'Antiga Esquerra de l'Eixample";"Homes";"Demanda No Aturats";171
2022;4;2;"Eixample";9;"la Nova Esquerra de l'Eixample";"Homes";"Demanda No Aturats";291
2022;4;2;"Eixample";10;"Sant Antoni";"Homes";"Demanda No Aturats";210
2022;4;3;"Sants-MontjuÃ¯c";11;"el Poble Sec";"Homes";"Demanda No Aturats";254
2022;4;3;"Sants-MontjuÃ¯c";12;"la Marina del Prat Vermell";"Homes";"Demanda No Aturats";19
2022;4;3;"Sants-MontjuÃ¯c";13;"la Marina de Port";"Homes";"Demanda No Aturats";254
2022;4;3;"Sants-MontjuÃ¯c";14;"la Font de la Guatlla";"Homes";"Demanda No Aturats";65
2022;4;3;"Sants-MontjuÃ¯c";15;"Hostafrancs";"Homes";"Demanda No Aturats";96
2022;4;3;"Sants-MontjuÃ¯c";16;"la Bordeta";"Homes";"Demanda No Aturats";113
2022;4;3;"Sants-MontjuÃ¯c";17;"Sants - Badal";"Homes";"Demanda No Aturats";124
2022;4;3;"Sants-MontjuÃ¯c";18;"Sants";"Homes";"Demanda No Aturats";232
2022;4;4;"Les Corts";19;"les Corts";"Homes";"Demanda No Aturats";234
2022;4;4;"Les Corts";20;"la Maternitat i Sant Ramon";"Homes";"Demanda No Aturats";123
2022;4;4;"Les Corts";21;"Pedralbes";"Homes";"Demanda No Aturats";19
2022;4;5;"SarriÃ -Sant Gervasi";22;"Vallvidrera, el Tibidabo i les Planes";"Homes";"Demanda No Aturats";16
2022;4;5;"SarriÃ -Sant Gervasi";23;"SarriÃ ";"Homes";"Demanda No Aturats";55
2022;4;5;"SarriÃ -Sant Gervasi";24;"les Tres Torres";"Homes";"Demanda No Aturats";60
2022;4;5;"SarriÃ -Sant Gervasi";25;"Sant Gervasi - la Bonanova";"Homes";"Demanda No Aturats";74
2022;4;5;"SarriÃ -Sant Gervasi";26;"Sant Gervasi - Galvany";"Homes";"Demanda No Aturats";112
2022;4;5;"SarriÃ -Sant Gervasi";27;"el Putxet i el FarrÃ³";"Homes";"Demanda No Aturats";118
2022;4;6;"GrÃ cia";28;"Vallcarca i els Penitents";"Homes";"Demanda No Aturats";82
2022;4;6;"GrÃ cia";29;"el Coll";"Homes";"Demanda No Aturats";34
2022;4;6;"GrÃ cia";30;"la Salut";"Homes";"Demanda No Aturats";70
2022;4;6;"GrÃ cia";31;"la Vila de GrÃ cia";"Homes";"Demanda No Aturats";235
2022;4;6;"GrÃ cia";32;"el Camp d'en Grassot i GrÃ cia Nova";"Homes";"Demanda No Aturats";166
2022;4;7;"Horta-GuinardÃ³";33;"el Baix GuinardÃ³";"Homes";"Demanda No Aturats";132
2022;4;7;"Horta-GuinardÃ³";34;"Can BarÃ³";"Homes";"Demanda No Aturats";50
2022;4;7;"Horta-GuinardÃ³";35;"el GuinardÃ³";"Homes";"Demanda No Aturats";206
2022;4;7;"Horta-GuinardÃ³";36;"la Font d'en Fargues";"Homes";"Demanda No Aturats";52
2022;4;7;"Horta-GuinardÃ³";37;"el Carmel";"Homes";"Demanda No Aturats";180
2022;4;7;"Horta-GuinardÃ³";38;"la Teixonera";"Homes";"Demanda No Aturats";63
2022;4;7;"Horta-GuinardÃ³";39;"Sant GenÃ­s dels Agudells";"Homes";"Demanda No Aturats";40
2022;4;7;"Horta-GuinardÃ³";40;"Montbau";"Homes";"Demanda No Aturats";29
2022;4;7;"Horta-GuinardÃ³";41;"la Vall d'Hebron";"Homes";"Demanda No Aturats";31
2022;4;7;"Horta-GuinardÃ³";42;"la Clota";"Homes";"Demanda No Aturats";2
2022;4;7;"Horta-GuinardÃ³";43;"Horta";"Homes";"Demanda No Aturats";173
2022;4;8;"Nou Barris";44;"Vilapicina i la Torre Llobeta";"Homes";"Demanda No Aturats";175
2022;4;8;"Nou Barris";45;"Porta";"Homes";"Demanda No Aturats";170
2022;4;8;"Nou Barris";46;"el TurÃ³ de la Peira";"Homes";"Demanda No Aturats";109
2022;4;8;"Nou Barris";47;"Can Peguera";"Homes";"Demanda No Aturats";14
2022;4;8;"Nou Barris";48;"la Guineueta";"Homes";"Demanda No Aturats";99
2022;4;8;"Nou Barris";49;"Canyelles";"Homes";"Demanda No Aturats";48
2022;4;8;"Nou Barris";50;"les Roquetes";"Homes";"Demanda No Aturats";104
2022;4;8;"Nou Barris";51;"Verdun";"Homes";"Demanda No Aturats";80
2022;4;8;"Nou Barris";52;"la Prosperitat";"Homes";"Demanda No Aturats";191
2022;4;8;"Nou Barris";53;"la Trinitat Nova";"Homes";"Demanda No Aturats";78
2022;4;8;"Nou Barris";54;"Torre BarÃ³";"Homes";"Demanda No Aturats";22
2022;4;8;"Nou Barris";55;"Ciutat Meridiana";"Homes";"Demanda No Aturats";114
2022;4;8;"Nou Barris";56;"Vallbona";"Homes";"Demanda No Aturats";13
2022;4;9;"Sant Andreu";57;"la Trinitat Vella";"Homes";"Demanda No Aturats";106
2022;4;9;"Sant Andreu";58;"BarÃ³ de Viver";"Homes";"Demanda No Aturats";19
2022;4;9;"Sant Andreu";59;"el Bon Pastor";"Homes";"Demanda No Aturats";106
2022;4;9;"Sant Andreu";60;"Sant Andreu";"Homes";"Demanda No Aturats";431
2022;4;9;"Sant Andreu";61;"la Sagrera";"Homes";"Demanda No Aturats";177
2022;4;9;"Sant Andreu";62;"el CongrÃ©s i els Indians";"Homes";"Demanda No Aturats";86
2022;4;9;"Sant Andreu";63;"Navas";"Homes";"Demanda No Aturats";132
2022;4;10;"Sant MartÃ­";64;"el Camp de l'Arpa del Clot";"Homes";"Demanda No Aturats";222
2022;4;10;"Sant MartÃ­";65;"el Clot";"Homes";"Demanda No Aturats";155
2022;4;10;"Sant MartÃ­";66;"el Parc i la Llacuna del Poblenou";"Homes";"Demanda No Aturats";75
2022;4;10;"Sant MartÃ­";67;"la Vila OlÃ­mpica del Poblenou";"Homes";"Demanda No Aturats";48
2022;4;10;"Sant MartÃ­";68;"el Poblenou";"Homes";"Demanda No Aturats";167
2022;4;10;"Sant MartÃ­";69;"Diagonal Mar i el Front MarÃ­tim del Poblenou";"Homes";"Demanda No Aturats";87
2022;4;10;"Sant MartÃ­";70;"el BesÃ²s i el Maresme";"Homes";"Demanda No Aturats";198
2022;4;10;"Sant MartÃ­";71;"ProvenÃ§als del Poblenou";"Homes";"Demanda No Aturats";123
2022;4;10;"Sant MartÃ­";72;"Sant MartÃ­ de ProvenÃ§als";"Homes";"Demanda No Aturats";164
2022;4;10;"Sant MartÃ­";73;"la Verneda i la Pau";"Homes";"Demanda No Aturats";185
2022;4;99;"No consta";99;"No consta";"Homes";"Demanda No Aturats";12